edad,ingreso_mensual,distancia_casa,anios_empresa,satisfaccion_laboral,nivel_cargo,horas_extra,num_empresas_previas,abandono
0.9285714285714284,0.4453520833333333,0.1071428571428571,0.282051282051282,1,2,0,0,0
0.0,0.2426845833333333,0.9285714285714284,0.7692307692307692,3,2,0,3,0
0.0238095238095237,0.3911008333333333,0.5357142857142857,0.5641025641025641,4,2,1,3,1
0.7142857142857142,0.0523866666666666,0.7142857142857143,0.641025641025641,3,3,1,1,0
0.8095238095238095,0.05100625,0.3928571428571428,0.2051282051282051,1,3,1,9,0
0.8333333333333333,0.3043233333333333,0.9642857142857144,0.8974358974358974,4,4,1,1,0
0.119047619047619,0.2987545833333332,0.3571428571428571,0.9487179487179488,2,1,1,5,0
0.4761904761904761,0.0,0.3928571428571428,0.5641025641025641,4,5,0,9,0
0.0,0.5656008333333333,0.8571428571428571,0.8461538461538461,2,3,0,9,0
0.238095238095238,0.0,0.1785714285714285,0.7948717948717948,2,5,1,9,0
0.857142857142857,0.1688575,0.6428571428571428,0.923076923076923,2,1,0,9,0
0.238095238095238,0.6786745833333333,0.25,0.5384615384615384,3,1,1,2,0
0.1666666666666666,0.1669441666666666,1.0,0.717948717948718,1,1,1,2,0
0.3571428571428571,0.32472625,0.75,0.4358974358974359,2,4,0,9,1
0.119047619047619,0.0816949999999999,0.6428571428571428,0.0,2,5,1,6,1
0.5714285714285714,0.1379029166666666,0.9642857142857144,0.8717948717948718,2,4,0,3,0
0.0714285714285714,0.06506375,0.1428571428571428,0.7948717948717948,3,3,0,4,0
0.1428571428571428,0.0305245833333333,0.0714285714285714,0.6153846153846154,3,5,0,1,0
0.5476190476190477,0.0,0.25,0.1025641025641025,1,2,0,3,1
0.7380952380952379,0.0,1.0,0.641025641025641,3,2,0,0,0
0.8333333333333333,0.0481820833333333,1.0,0.8205128205128205,4,2,0,7,1
0.7857142857142856,0.0,0.0357142857142857,0.8974358974358974,2,2,1,7,0
0.0952380952380951,0.0078254166666666,0.0,0.1794871794871795,3,3,0,2,0
0.4047619047619047,0.3668337499999999,0.3214285714285714,1.0,3,1,0,7,0
0.4999999999999999,0.2258760416666666,0.5714285714285714,0.5128205128205128,1,1,0,8,0
0.857142857142857,0.4207516666666667,0.8214285714285714,0.8461538461538461,2,3,0,0,0
0.1666666666666666,0.1796658333333333,0.2142857142857143,0.3846153846153846,3,2,0,7,0
0.6904761904761905,0.2959362499999999,0.6785714285714285,0.8461538461538461,2,2,0,6,0
0.9999999999999998,0.0748849999999999,0.1785714285714285,0.0769230769230769,3,1,0,3,0
0.4047619047619047,0.3529108333333333,0.75,0.8717948717948718,1,1,0,7,0
0.8333333333333333,0.1604983333333333,0.0714285714285714,0.9743589743589745,2,1,0,8,0
0.0238095238095237,0.2013220833333333,0.4642857142857143,0.5384615384615384,3,2,0,2,0
0.1666666666666666,0.01382875,1.0,0.3076923076923077,3,3,1,5,1
0.3095238095238095,0.2086595833333333,0.1785714285714285,0.923076923076923,2,2,0,4,0
0.9285714285714284,0.1280029166666667,0.0,0.4871794871794871,3,3,0,4,0
0.238095238095238,0.01004625,0.75,0.5128205128205128,3,2,1,0,1
0.8095238095238095,0.0,0.1071428571428571,0.4615384615384615,4,1,0,0,0
0.6190476190476188,0.33787625,0.8214285714285714,0.6923076923076923,2,1,0,0,0
0.4761904761904761,0.3777191666666666,0.1071428571428571,0.8974358974358974,4,1,0,7,0
0.9047619047619048,0.0,0.75,0.8461538461538461,1,3,0,8,0
0.4047619047619047,0.3117441666666666,0.3571428571428571,0.4358974358974359,1,1,0,9,0
0.4047619047619047,0.0596437499999999,0.0357142857142857,0.4358974358974359,3,3,0,1,0
0.0952380952380951,0.4861908333333333,0.8571428571428571,0.8205128205128205,3,1,0,7,1
0.5714285714285714,0.3761824999999999,0.4285714285714285,0.3076923076923077,3,1,0,5,1
0.0476190476190476,0.0,0.8214285714285714,0.5128205128205128,3,1,0,3,0
0.5476190476190477,0.3088583333333333,0.9285714285714284,0.4871794871794871,2,2,0,5,0
0.8095238095238095,0.0950270833333333,0.3928571428571428,0.0769230769230769,3,3,0,0,0
0.3333333333333333,0.0,0.5714285714285714,0.5641025641025641,3,2,0,2,1
0.4285714285714285,0.2608420833333333,0.6071428571428571,0.9487179487179488,4,2,0,3,0
0.0952380952380951,0.1107374999999999,0.5714285714285714,0.6666666666666666,1,2,0,1,0
0.3333333333333333,0.1041499999999999,0.25,0.641025641025641,3,2,0,4,0
0.6666666666666665,0.0,0.3214285714285714,0.282051282051282,3,3,0,7,0
0.4999999999999999,0.41864,0.1071428571428571,0.1282051282051282,1,2,1,5,1
0.238095238095238,0.0,0.1785714285714285,0.0256410256410256,3,2,0,0,0
0.0476190476190476,0.2990279166666666,1.0,0.7435897435897436,1,3,0,0,0
0.4999999999999999,0.2715641666666666,0.2857142857142857,0.923076923076923,2,4,1,6,0
0.0952380952380951,0.256615,0.6428571428571428,0.2051282051282051,2,3,1,1,0
0.2619047619047619,0.0277141666666666,0.1428571428571428,0.8717948717948718,1,3,0,5,0
0.8333333333333333,0.61812625,0.4285714285714285,0.9743589743589745,4,2,0,1,0
0.3095238095238095,0.2216529166666666,0.6785714285714285,0.5128205128205128,3,4,0,2,0
0.6666666666666665,0.0418674999999999,0.9285714285714284,1.0,1,3,0,1,0
0.4523809523809524,0.284255,0.5357142857142857,0.0512820512820512,2,2,0,7,0
0.238095238095238,0.5349875000000001,0.6071428571428571,0.8461538461538461,4,3,1,1,0
0.119047619047619,0.4304241666666666,0.8928571428571428,0.0,4,1,1,1,0
0.0952380952380951,0.07094375,0.6785714285714285,0.0256410256410256,4,2,0,2,0
0.4523809523809524,0.24664125,0.1071428571428571,0.5128205128205128,1,3,1,1,0
0.7380952380952379,0.4050024999999999,0.25,0.4358974358974359,1,4,0,8,0
0.8809523809523809,0.0373495833333333,0.4285714285714285,0.5128205128205128,3,1,1,6,0
0.1428571428571428,0.0,0.7142857142857143,0.4615384615384615,4,2,1,5,0
0.3333333333333333,0.1844179166666666,0.5,0.6666666666666666,1,2,1,8,0
0.7857142857142856,0.3134512499999999,0.2857142857142857,0.6666666666666666,3,1,0,4,0
0.3095238095238095,0.3407787499999999,0.4642857142857143,0.923076923076923,1,2,0,5,0
0.9999999999999998,0.3256887499999999,0.8928571428571428,0.5897435897435898,1,2,0,3,0
0.976190476190476,0.4070924999999999,0.5,0.1282051282051282,4,3,0,1,0
0.3095238095238095,0.4063691666666666,0.5714285714285714,0.6153846153846154,4,1,0,5,0
0.4999999999999999,0.4261416666666666,0.5714285714285714,0.5897435897435898,2,2,0,1,0
0.7142857142857142,0.0,0.7857142857142857,0.282051282051282,4,1,0,9,1
0.0476190476190476,0.1840354166666666,0.3928571428571428,0.3076923076923077,2,2,0,0,0
0.0,0.1148441666666666,0.9642857142857144,0.2051282051282051,4,2,0,2,0
0.380952380952381,0.1026329166666666,0.3928571428571428,0.4102564102564102,1,1,0,9,0
0.238095238095238,0.3105237499999999,0.8214285714285714,0.1538461538461538,4,2,0,7,0
0.9523809523809524,0.4498999999999999,0.6785714285714285,0.3076923076923077,2,2,0,0,0
0.7142857142857142,0.1930679166666666,0.1071428571428571,0.3846153846153846,3,1,0,0,0
0.380952380952381,0.1427245833333333,0.8571428571428571,0.2307692307692307,3,1,0,3,0
0.7857142857142856,0.234745,0.3928571428571428,0.1282051282051282,4,4,1,0,0
0.0238095238095237,0.2214233333333333,0.8214285714285714,0.717948717948718,3,1,0,9,1
0.119047619047619,0.6536366666666666,0.8571428571428571,0.923076923076923,3,2,0,6,0
0.0476190476190476,0.1616054166666666,0.8214285714285714,0.641025641025641,1,2,0,1,1
0.1428571428571428,0.3548112499999999,1.0,0.358974358974359,4,1,0,7,1
0.6666666666666665,0.0902729166666666,0.1785714285714285,0.7948717948717948,2,2,1,3,0
0.1904761904761905,0.0336691666666666,0.1428571428571428,0.1794871794871795,3,2,0,9,0
0.4999999999999999,0.0,0.25,0.6923076923076923,1,1,0,0,1
0.6190476190476188,0.2208524999999999,0.0,0.1538461538461538,3,3,0,7,1
0.1666666666666666,0.13811125,0.5,0.4358974358974359,2,2,0,5,0
0.6904761904761905,0.18396,0.8928571428571428,0.5641025641025641,3,1,0,7,1
0.5952380952380951,0.3486195833333333,0.6428571428571428,0.1794871794871795,3,3,0,5,1
0.0476190476190476,0.0,0.6428571428571428,0.717948717948718,2,3,0,3,0
0.7857142857142856,0.1854166666666666,0.1428571428571428,0.0256410256410256,3,2,1,1,1
0.3333333333333333,0.2258760416666666,0.4285714285714285,0.5897435897435898,3,2,0,3,0
0.4285714285714285,0.34230625,0.1428571428571428,0.6923076923076923,3,1,0,2,0
0.1666666666666666,0.2565174999999999,0.2857142857142857,0.641025641025641,3,2,0,7,0
0.0714285714285714,0.4859283333333333,0.9642857142857144,0.3846153846153846,4,3,1,6,1
0.857142857142857,0.2544299999999999,0.4285714285714285,0.1538461538461538,4,1,0,8,1
0.6190476190476188,0.5220675,0.4642857142857143,0.3333333333333333,3,2,0,6,1
0.7380952380952379,0.1717895833333333,0.5714285714285714,0.8717948717948718,2,1,0,9,0
0.9999999999999998,0.1653666666666667,0.6428571428571428,0.4102564102564102,3,2,1,5,1
0.0,0.3318204166666667,0.5,0.8205128205128205,1,4,1,3,1
0.976190476190476,0.1862141666666666,0.7142857142857143,0.0,4,5,0,1,0
0.5238095238095237,0.3095516666666666,0.0357142857142857,0.5128205128205128,3,4,0,0,0
0.4047619047619047,0.4472020833333333,1.0,0.923076923076923,3,2,1,1,0
0.976190476190476,0.0966670833333333,0.3928571428571428,0.7692307692307692,2,5,0,0,0
0.8333333333333333,0.26361,0.6428571428571428,0.0256410256410256,4,2,0,6,1
0.0714285714285714,0.0,0.5714285714285714,0.4102564102564102,1,3,0,4,0
0.380952380952381,0.0489270833333333,0.2142857142857143,0.9487179487179488,3,4,1,2,1
0.5476190476190477,0.0,0.7857142857142857,0.8461538461538461,3,4,0,6,1
0.857142857142857,0.0,0.2857142857142857,0.8461538461538461,3,2,0,2,0
0.7380952380952379,0.3181220833333333,1.0,0.1794871794871795,4,4,0,8,0
0.238095238095238,0.14115375,0.75,0.4358974358974359,3,1,1,7,0
0.3333333333333333,0.3316658333333332,0.2142857142857143,0.5384615384615384,2,2,1,7,1
0.6190476190476188,0.2109733333333333,0.0,0.282051282051282,2,1,0,5,0
0.8809523809523809,0.0,0.5357142857142857,0.6153846153846154,2,3,0,3,0
0.5952380952380951,0.55145,0.3928571428571428,0.8461538461538461,1,4,0,0,0
0.6428571428571428,0.0035441666666666,0.9642857142857144,0.4615384615384615,3,3,0,9,1
0.4761904761904761,0.2157154166666667,0.4285714285714285,0.641025641025641,1,1,0,1,0
0.1666666666666666,0.23579875,0.0714285714285714,0.1025641025641025,4,4,0,9,0
0.4999999999999999,0.52405125,0.8214285714285714,0.8717948717948718,1,3,1,2,1
0.6904761904761905,0.2371474999999999,0.75,0.3846153846153846,1,2,0,3,0
0.9523809523809524,0.1989370833333333,0.0,0.1025641025641025,4,1,0,5,0
0.4761904761904761,0.5159204166666667,0.8214285714285714,0.7948717948717948,3,2,1,0,0
0.6666666666666665,0.5143454166666667,0.4285714285714285,0.923076923076923,3,5,0,1,0
0.6428571428571428,0.2307354166666666,0.9642857142857144,0.2564102564102564,3,1,0,0,0
0.119047619047619,0.0702608333333333,0.1428571428571428,0.0512820512820512,4,2,1,7,1
0.1428571428571428,0.3017662499999999,0.2857142857142857,0.641025641025641,3,2,0,6,0
0.3095238095238095,0.2756520833333333,0.9642857142857144,0.4358974358974359,2,2,0,2,0
0.0714285714285714,0.5846583333333333,0.6428571428571428,0.1282051282051282,3,3,0,7,0
0.9285714285714284,0.3679324999999999,0.2857142857142857,0.5384615384615384,1,3,1,9,1
0.7619047619047619,0.0927941666666666,0.1071428571428571,0.5384615384615384,3,2,0,5,0
0.8809523809523809,0.0,0.1428571428571428,0.8974358974358974,3,3,1,7,1
0.9999999999999998,0.5378266666666667,0.6428571428571428,0.3333333333333333,2,3,1,0,0
0.9285714285714284,0.0,0.0,0.1025641025641025,2,2,0,1,0
0.0476190476190476,0.13146,0.5,0.4615384615384615,3,2,1,7,0
0.976190476190476,0.1168866666666666,0.6785714285714285,0.8205128205128205,4,2,0,3,0
0.7857142857142856,0.4515045833333333,0.8928571428571428,0.5128205128205128,2,3,0,7,1
0.8095238095238095,0.4068625,0.25,0.8205128205128205,4,5,0,5,0
0.857142857142857,0.44129625,0.1428571428571428,0.282051282051282,3,1,0,1,0
0.4047619047619047,0.1366570833333333,0.1071428571428571,0.7692307692307692,2,3,0,1,0
0.857142857142857,0.4449012499999999,0.9642857142857144,0.4871794871794871,1,2,0,7,1
0.857142857142857,0.0701066666666666,0.8928571428571428,0.717948717948718,3,4,0,5,1
0.7142857142857142,0.4921733333333333,0.8571428571428571,0.9487179487179488,4,1,0,6,0
0.3095238095238095,0.5308175,0.3214285714285714,0.358974358974359,3,1,0,3,0
0.3333333333333333,0.0,0.7857142857142857,0.2564102564102564,2,1,1,3,1
0.0238095238095237,0.5614354166666667,0.9642857142857144,0.282051282051282,3,3,0,3,1
0.0952380952380951,0.4081716666666666,0.1785714285714285,0.9743589743589745,3,3,1,3,0
0.6428571428571428,0.3480329166666667,0.6428571428571428,0.8717948717948718,3,2,0,1,0
0.1428571428571428,0.1520008333333333,0.0714285714285714,0.0,3,2,0,6,0
0.1904761904761905,0.3313604166666666,0.1071428571428571,0.0769230769230769,3,1,0,6,0
0.119047619047619,0.2010279166666666,0.1785714285714285,0.2307692307692307,3,1,0,5,0
0.2619047619047619,0.42887875,0.1071428571428571,0.923076923076923,4,2,0,8,0
0.5238095238095237,0.1779383333333333,0.0,0.2564102564102564,1,1,0,5,0
0.7619047619047619,0.0968891666666666,0.0714285714285714,0.0256410256410256,2,1,0,9,1
0.8809523809523809,0.3693874999999999,0.0714285714285714,0.923076923076923,3,3,0,0,0
0.9047619047619048,0.0834108333333333,0.4285714285714285,0.4871794871794871,3,2,0,4,0
0.7380952380952379,0.23851375,0.9642857142857144,0.4358974358974359,2,3,1,7,1
0.3095238095238095,0.7172979166666668,0.1071428571428571,0.0,4,1,0,2,0
0.238095238095238,0.4544516666666666,0.1071428571428571,0.5384615384615384,4,3,1,4,1
0.8809523809523809,0.73462,0.75,0.5128205128205128,3,2,0,2,0
0.9285714285714284,0.1210945833333333,0.2142857142857143,0.3076923076923077,4,3,0,3,0
0.1666666666666666,0.11856625,0.6071428571428571,0.9743589743589745,1,2,0,5,1
0.4285714285714285,0.0750779166666666,0.8214285714285714,0.4871794871794871,3,4,0,0,0
0.9523809523809524,0.0092575,0.3214285714285714,0.2564102564102564,4,3,0,8,1
0.9285714285714284,0.2695733333333333,0.4285714285714285,0.1538461538461538,3,2,0,9,0
0.7857142857142856,0.1833941666666666,0.1071428571428571,0.0769230769230769,4,2,0,6,0
0.7619047619047619,0.1975820833333333,0.1071428571428571,0.6666666666666666,4,2,0,1,0
0.0952380952380951,0.12365125,0.1428571428571428,0.6923076923076923,1,1,0,8,1
0.2857142857142856,0.4515670833333333,0.4285714285714285,0.9487179487179488,1,2,0,6,0
0.3095238095238095,0.0,0.1428571428571428,0.0,3,3,0,6,0
0.1904761904761905,0.0,0.4642857142857143,0.5384615384615384,2,1,0,9,0
0.2857142857142856,0.1030583333333333,0.3928571428571428,0.8205128205128205,3,4,1,9,0
0.0476190476190476,0.5202941666666666,0.7857142857142857,0.1025641025641025,4,1,1,2,1
0.6190476190476188,0.1979691666666666,0.6071428571428571,0.7692307692307692,3,5,0,8,1
0.6904761904761905,0.0,0.7142857142857143,0.8461538461538461,2,3,0,1,1
0.7857142857142856,0.4463233333333333,0.0714285714285714,0.8717948717948718,3,1,1,2,0
0.7857142857142856,0.1962316666666667,0.3571428571428571,0.8974358974358974,1,1,1,0,1
0.7857142857142856,0.1916266666666666,0.9285714285714284,0.6923076923076923,3,3,0,7,0
0.9285714285714284,0.3198249999999999,0.3928571428571428,0.5641025641025641,3,2,0,4,0
0.4285714285714285,0.4707849999999999,0.5714285714285714,0.3846153846153846,1,4,0,8,0
0.380952380952381,0.0,0.25,0.5641025641025641,4,3,0,1,1
0.9523809523809524,0.2991866666666666,0.8214285714285714,0.4871794871794871,4,1,0,7,0
0.6190476190476188,0.18362,0.4642857142857143,0.1282051282051282,3,1,0,0,1
0.857142857142857,0.3066479166666666,0.6428571428571428,0.1538461538461538,3,4,0,2,0
0.1666666666666666,0.2472245833333333,0.75,0.2307692307692307,4,5,1,1,0
0.2142857142857142,0.0689095833333333,0.5714285714285714,0.5128205128205128,3,3,0,6,0
0.1428571428571428,0.3371699999999999,0.7857142857142857,0.8461538461538461,3,1,0,1,0
0.4047619047619047,0.4603175,0.75,0.4102564102564102,3,4,1,6,0
0.6428571428571428,0.0,0.25,0.1025641025641025,2,3,0,4,0
0.238095238095238,0.2074041666666666,0.5714285714285714,0.8461538461538461,4,2,1,1,1
0.7857142857142856,0.2327770833333333,0.6071428571428571,0.8717948717948718,3,1,0,6,0
0.1904761904761905,0.1325591666666666,0.5357142857142857,0.8205128205128205,4,4,1,5,0
0.119047619047619,0.4267995833333333,0.7857142857142857,0.7948717948717948,3,3,0,7,1
0.1666666666666666,0.2258760416666666,0.8571428571428571,0.5384615384615384,1,3,1,3,1
0.9999999999999998,0.1344970833333333,0.5357142857142857,0.8717948717948718,3,2,0,2,0
0.8095238095238095,0.2510062499999999,0.5,0.6666666666666666,2,1,1,2,0
0.4523809523809524,0.2438025,1.0,0.8205128205128205,2,1,0,9,0
0.2857142857142856,0.1789904166666666,0.1071428571428571,0.358974358974359,2,1,0,3,1
0.4523809523809524,0.07684125,0.1428571428571428,0.8974358974358974,2,2,0,9,0
0.8095238095238095,0.0516179166666666,1.0,0.1282051282051282,3,2,1,6,1
0.3333333333333333,0.2258760416666666,1.0,0.1794871794871795,4,3,0,1,1
0.1904761904761905,0.3568599999999999,1.0,0.282051282051282,4,2,0,9,0
0.9047619047619048,0.4479416666666666,0.6428571428571428,0.9743589743589745,4,1,0,9,0
0.4761904761904761,0.0407504166666666,0.5,0.9743589743589745,3,3,0,5,0
0.6904761904761905,0.34315375,0.5357142857142857,0.4871794871794871,2,3,0,8,1
0.0714285714285714,0.0542808333333333,0.5714285714285714,0.6923076923076923,3,1,1,9,1
0.2857142857142856,0.0,0.2857142857142857,0.5897435897435898,3,5,0,6,1
0.7142857142857142,0.0935412499999999,0.1428571428571428,0.1794871794871795,1,2,0,9,1
0.3095238095238095,0.0922208333333333,0.6428571428571428,0.1538461538461538,2,3,0,6,1
0.6666666666666665,0.2356741666666666,0.75,0.2307692307692307,3,3,0,1,0
0.5714285714285714,0.1599691666666667,0.8928571428571428,0.5641025641025641,2,2,0,4,1
0.5476190476190477,0.4465195833333332,0.7142857142857143,0.5128205128205128,2,4,1,2,0
0.2142857142857142,0.500835,0.3214285714285714,0.1025641025641025,3,2,0,9,0
0.3095238095238095,0.7154570833333334,0.1428571428571428,1.0,2,1,0,9,0
0.1428571428571428,0.16311,0.2142857142857143,1.0,2,3,1,3,0
0.7857142857142856,0.0515275,0.4642857142857143,0.6923076923076923,2,3,0,3,0
0.1428571428571428,0.0,0.8214285714285714,1.0,2,1,1,6,1
0.5238095238095237,0.0714066666666666,0.1428571428571428,0.6666666666666666,4,2,0,8,0
0.7857142857142856,0.6267479166666667,0.4642857142857143,0.2564102564102564,3,2,0,1,0
0.5476190476190477,0.5066654166666666,0.6071428571428571,0.1794871794871795,2,2,0,1,0
0.9999999999999998,0.0815283333333333,0.2857142857142857,0.8717948717948718,3,4,1,9,1
0.7857142857142856,0.4774695833333333,0.0,0.8717948717948718,3,2,0,4,0
0.0238095238095237,0.2484574999999999,0.75,0.0769230769230769,1,1,0,1,0
0.7142857142857142,0.0577,0.5,0.0769230769230769,3,3,0,2,0
0.380952380952381,0.1945241666666666,0.6428571428571428,0.717948717948718,2,3,0,2,1
0.7857142857142856,0.2513704166666666,0.0714285714285714,0.7692307692307692,4,1,0,2,0
0.7142857142857142,0.0478774999999999,0.4642857142857143,0.1794871794871795,3,4,0,3,1
0.4047619047619047,0.14506875,0.2857142857142857,0.4615384615384615,2,2,0,3,0
0.857142857142857,0.4455054166666666,0.75,0.8205128205128205,3,2,0,1,0
0.7619047619047619,0.4807974999999999,0.6428571428571428,0.923076923076923,1,3,1,4,1
0.5952380952380951,0.19375375,0.2142857142857143,0.1025641025641025,3,3,0,9,0
0.8095238095238095,0.29145875,0.9642857142857144,0.8205128205128205,4,2,1,7,0
0.0476190476190476,0.2452658333333333,1.0,0.6923076923076923,4,3,1,3,1
0.2142857142857142,0.1628233333333333,0.4642857142857143,1.0,3,4,0,6,0
0.5714285714285714,0.2115329166666666,0.5714285714285714,0.1538461538461538,2,2,0,1,0
0.3095238095238095,0.0462654166666666,0.8571428571428571,0.4358974358974359,4,2,0,8,0
0.0476190476190476,0.5255566666666667,0.5357142857142857,0.7692307692307692,3,3,0,5,0
0.6904761904761905,0.18205625,0.8214285714285714,0.8205128205128205,3,2,1,6,1
0.857142857142857,0.3220375,0.5,0.717948717948718,4,2,0,8,0
0.7619047619047619,0.7697824999999999,0.3571428571428571,0.4615384615384615,4,3,1,6,0
0.9523809523809524,0.22922875,0.1071428571428571,0.0,2,2,0,1,1
0.7857142857142856,0.0,0.9285714285714284,0.8461538461538461,2,2,0,9,0
0.380952380952381,0.31228625,0.5,0.7692307692307692,4,2,1,4,0
0.238095238095238,0.0873541666666666,0.3571428571428571,0.3076923076923077,1,5,0,3,0
0.1666666666666666,0.3179583333333333,0.3571428571428571,0.2564102564102564,4,3,1,3,1
0.7619047619047619,0.2545591666666666,0.7857142857142857,0.9743589743589745,3,1,1,7,0
0.0,0.3818162499999999,0.4642857142857143,0.2051282051282051,3,2,0,1,0
0.380952380952381,0.1103758333333333,0.5714285714285714,0.358974358974359,3,1,0,3,1
0.119047619047619,0.0,0.3928571428571428,0.5128205128205128,4,1,0,0,0
0.3333333333333333,0.1611345833333333,0.1785714285714285,0.6666666666666666,3,1,1,2,1
0.9285714285714284,0.60759125,0.25,0.0769230769230769,4,4,0,2,0
0.0238095238095237,0.2667991666666666,0.0714285714285714,0.358974358974359,2,4,0,9,0
0.119047619047619,0.5107945833333334,0.7857142857142857,0.282051282051282,3,2,1,6,1
0.9523809523809524,0.3840445833333333,1.0,0.8717948717948718,3,1,1,7,1
0.1666666666666666,0.3158212499999999,0.6785714285714285,0.1282051282051282,4,1,0,4,0
0.119047619047619,0.0,0.3571428571428571,0.9743589743589745,3,5,0,4,0
0.4761904761904761,0.1954466666666666,0.3928571428571428,0.2564102564102564,1,1,0,3,0
0.2142857142857142,0.09977625,0.6785714285714285,0.6923076923076923,4,2,0,8,0
0.9285714285714284,0.3325970833333333,0.7857142857142857,0.0769230769230769,3,2,1,7,1
0.5476190476190477,0.0,0.5,0.4358974358974359,2,1,1,2,0
0.9047619047619048,0.19018625,1.0,0.7435897435897436,2,4,1,8,0
0.2857142857142856,0.4578925,0.5,0.4358974358974359,3,1,0,5,1
0.6190476190476188,0.3893370833333333,0.6785714285714285,0.641025641025641,1,1,0,7,0
0.4047619047619047,0.26886,0.9642857142857144,0.7435897435897436,3,1,0,0,0
0.7142857142857142,0.4893095833333333,0.7857142857142857,0.641025641025641,2,1,0,1,0
0.4523809523809524,0.3882429166666666,0.7142857142857143,0.7435897435897436,4,2,1,2,0
0.3571428571428571,0.1504570833333333,0.3214285714285714,0.1282051282051282,3,1,1,5,0
0.119047619047619,0.0,0.8214285714285714,0.4871794871794871,4,4,1,1,0
0.1904761904761905,0.3938345833333333,0.0714285714285714,0.4102564102564102,2,2,0,2,0
0.9999999999999998,0.0,0.3571428571428571,0.8461538461538461,3,3,0,1,0
0.8333333333333333,0.3873083333333333,0.8214285714285714,0.0,4,2,1,1,1
